dataset,method,metric_name,metric_value,ci_lower,ci_upper,feature_dim,best_c,best_lr,best_batch_size,n_train,n_val,n_test,seed,model,name,normalization,image_size,interpolation,partition,bands,c_range_start,c_range_stop,c_range_num,merge_val,bootstrap,fw_iou,precision,recall,f1,ece,rms_ce,mce,ece_ts,rms_ce_ts,mce_ts,temperature,calibration_n_bins
flair2,seg-dpt,mIoU,0.4399440288543701,0.0,0.0,3840,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5016749501228333,0.6300248503684998,0.5857722759246826,0.5824109315872192,,,,,,,,
fotw,seg-conv_block,mIoU,0.5969012975692749,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7764139175415039,0.734731137752533,0.6715397834777832,0.6685268878936768,,,,,,,,
cloudsen12,seg-fpn,mIoU,0.6234831213951111,0.0,0.0,2816,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7454838156700134,0.7724154591560364,0.7339813709259033,0.7495763301849365,,,,,,,,
flair2,seg-fpn,mIoU,0.4540151059627533,0.0,0.0,3840,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5117919445037842,0.6176310181617737,0.603847086429596,0.5975647568702698,,,,,,,,
cloudsen12,seg-linear,mIoU,0.6110016107559204,0.0,0.0,2816,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7386555671691895,0.7706605792045593,0.7177392840385437,0.7403426170349121,,,,,,,,
cloudsen12,seg-linear,mIoU,0.5957156419754028,0.0,0.0,2816,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7236711978912354,0.7527664303779602,0.7106152772903442,0.7272214889526367,,,,,,,,
kuro_siwo,seg-fpn,mIoU,0.4480335116386413,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.9073050022125244,0.7091473340988159,0.5081250667572021,0.5449647307395935,,,,,,,,
cloudsen12,seg-conv_block,mIoU,0.6182460784912109,0.0,0.0,2816,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7425664663314819,0.7717406749725342,0.7274969816207886,0.7452207803726196,,,,,,,,
flair2,seg-linear,mIoU,0.4342602491378784,0.0,0.0,3840,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.4943378567695617,0.6109951734542847,0.587990939617157,0.5794374942779541,,,,,,,,
caffe,seg-fpn,mIoU,0.5492668747901917,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5566486120223999,0.7165607810020447,0.6851257085800171,0.6783639192581177,,,,,,,,
kuro_siwo,seg-dpt,mIoU,0.2296866178512573,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.8440951704978943,0.2296866178512573,0.25,0.2394132018089294,,,,,,,,
cloudsen12,seg-dpt,mIoU,0.6163061261177063,0.0,0.0,3840,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7453981637954712,0.7652230262756348,0.7254419326782227,0.7420159578323364,,,,,,,,
fotw,seg-conv_block,mIoU,0.5986561179161072,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7727876901626587,0.7418694496154785,0.6694019436836243,0.6692217588424683,,,,,,,,
cloudsen12,seg-fpn,mIoU,0.6443426012992859,0.0,0.0,2816,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7617825865745544,0.7792026996612549,0.7601069211959839,0.7688228487968445,,,,,,,,
cloudsen12,seg-conv_block,mIoU,0.6135636568069458,0.0,0.0,3840,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7412692904472351,0.7631919384002686,0.7261425256729126,0.7403771877288818,,,,,,,,
flair2,seg-dpt,mIoU,0.4423393011093139,0.0,0.0,1440,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_tiny,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5029556155204773,0.6103565692901611,0.5955718755722046,0.5868269205093384,,,,,,,,
flair2,seg-fpn,mIoU,0.5165499448776245,0.0,0.0,2880,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.560781717300415,0.6778343319892883,0.6713792085647583,0.6601111888885498,,,,,,,,
kuro_siwo,seg-dpt,mIoU,0.5316042304039001,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.9088907837867736,0.8035941123962402,0.5785093307495117,0.6602156758308411,,,,,,,,
caffe,seg-dpt,mIoU,0.5462275743484497,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.556709349155426,0.7065459489822388,0.6850510239601135,0.6745014190673828,,,,,,,,
kuro_siwo,seg-fpn,mIoU,0.3219866752624511,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.8528731465339661,0.476844310760498,0.3417275846004486,0.3736574053764343,,,,,,,,
flair2,seg-dpt,mIoU,0.5164211988449097,0.0,0.0,2880,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.557765543460846,0.7069340944290161,0.6557358503341675,0.6591490507125854,,,,,,,,
cloudsen12,seg-dpt,mIoU,0.6174890995025635,0.0,0.0,2816,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7434048056602478,0.771249532699585,0.7253105640411377,0.7448893785476685,,,,,,,,
caffe,seg-dpt,mIoU,0.4964648783206939,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5333461165428162,0.6421085596084595,0.6670342683792114,0.6277787685394287,,,,,,,,
fotw,seg-fpn,mIoU,0.5707221627235413,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7468895316123962,0.726447582244873,0.6474008560180664,0.6499846577644348,,,,,,,,
caffe,seg-dpt,mIoU,0.5480781197547913,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5613645315170288,0.7069638967514038,0.6830607056617737,0.6769403219223022,,,,,,,,
flair2,seg-conv_block,mIoU,0.5111731290817261,0.0,0.0,2880,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.556240439414978,0.6706511974334717,0.6684402823448181,0.6549825072288513,,,,,,,,
fotw,seg-fpn,mIoU,0.5656551122665405,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7460993528366089,0.721723735332489,0.6433460116386414,0.6466221809387207,,,,,,,,
fotw,seg-dpt,mIoU,0.5884135961532593,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7656434774398804,0.7170631289482117,0.6620643734931946,0.6581774950027466,,,,,,,,
caffe,seg-linear,mIoU,0.551445484161377,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5844626426696777,0.6874383687973022,0.693985104560852,0.6801630258560181,,,,,,,,
flair2,seg-dpt,mIoU,0.5001419186592102,0.0,0.0,2880,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5500597357749939,0.6731436252593994,0.6495492458343506,0.6430171132087708,,,,,,,,
fotw,seg-linear,mIoU,0.558489203453064,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7281071543693542,0.6906834840774536,0.6436358690261841,0.6438774466514587,,,,,,,,
caffe,seg-dpt,mIoU,0.5210251212120056,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5367707014083862,0.7102739810943604,0.6452397704124451,0.6461913585662842,,,,,,,,
flair2,seg-dpt,mIoU,0.4410145878791809,0.0,0.0,1920,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.4941700100898742,0.6311347484588623,0.5861554145812988,0.5852653980255127,,,,,,,,
caffe,seg-linear,mIoU,0.5333554148674011,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5569466352462769,0.6914762258529663,0.6665172576904297,0.6604282855987549,,,,,,,,
cloudsen12,seg-dpt,mIoU,0.6183341145515442,0.0,0.0,1920,,0.001,8,4000,535,975,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7438355684280396,0.7652254104614258,0.7293223142623901,0.7445769309997559,,,,,,,,
fotw,seg-conv_block,mIoU,0.5183473229408264,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.6873273253440857,0.6492223739624023,0.6294880509376526,0.6117703914642334,,,,,,,,
fotw,seg-conv_block,mIoU,0.5879144668579102,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7667718529701233,0.7303940057754517,0.6630341410636902,0.6604499220848083,,,,,,,,
flair2,seg-fpn,mIoU,0.442419171333313,0.0,0.0,1920,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.4948697686195373,0.6452131271362305,0.5858995914459229,0.5908275842666626,,,,,,,,
fotw,seg-fpn,mIoU,0.5579681396484375,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7315870523452759,0.7153184413909912,0.639495313167572,0.6399781107902527,,,,,,,,
cloudsen12,seg-conv_block,mIoU,0.6387941837310791,0.0,0.0,2816,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7591323852539062,0.7821100950241089,0.7494208812713623,0.7638528943061829,,,,,,,,
flair2,seg-linear,mIoU,0.5034404993057251,0.0,0.0,2880,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5472502708435059,0.6817684769630432,0.6529451608657837,0.6495148539543152,,,,,,,,
fotw,seg-dpt,mIoU,0.5663814544677734,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7514017820358276,0.7077066898345947,0.645457923412323,0.6450124979019165,,,,,,,,
flair2,seg-dpt,mIoU,0.4212781190872192,0.0,0.0,1920,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.4782725870609283,0.6147271990776062,0.5594439506530762,0.5656119585037231,,,,,,,,
kuro_siwo,seg-conv_block,mIoU,0.0032543474808335,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.0001694524544291,0.0032543472480028,0.25,0.0064250570721924,,,,,,,,
fotw,seg-linear,mIoU,0.5322369337081909,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7076921463012695,0.6907750964164734,0.6117442846298218,0.6256735324859619,,,,,,,,
kuro_siwo,seg-conv_block,mIoU,0.0032543474808335,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.0001694524544291,0.0032543472480028,0.25,0.0064250570721924,,,,,,,,
flair2,seg-dpt,mIoU,0.4463537931442261,0.0,0.0,2816,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5010932087898254,0.6481598615646362,0.591793954372406,0.5957301259040833,,,,,,,,
flair2,seg-linear,mIoU,0.4243612289428711,0.0,0.0,3840,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.4753201305866241,0.6163182258605957,0.5750727653503418,0.5762138962745667,,,,,,,,
kuro_siwo,seg-dpt,mIoU,0.2296866178512573,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.8440951704978943,0.2296866178512573,0.25,0.2394132018089294,,,,,,,,
flair2,seg-linear,mIoU,0.4049332737922668,0.0,0.0,1920,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.462489515542984,0.5839387774467468,0.5618039965629578,0.5465235114097595,,,,,,,,
kuro_siwo,seg-dpt,mIoU,0.5701569318771362,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.9194427728652954,0.78828364610672,0.6320732831954956,0.6948779821395874,,,,,,,,
caffe,seg-fpn,mIoU,0.5353817343711853,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5575084686279297,0.6958727240562439,0.667019248008728,0.6643328666687012,,,,,,,,
fotw,seg-linear,mIoU,0.571731448173523,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7443283200263977,0.7074745893478394,0.6567749977111816,0.6549329161643982,,,,,,,,
caffe,seg-fpn,mIoU,0.5492968559265137,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5567640662193298,0.7165017127990723,0.6850608587265015,0.6784024238586426,,,,,,,,
fotw,seg-dpt,mIoU,0.6028906106948853,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7847944498062134,0.7349110841751099,0.6786437034606934,0.6707065105438232,,,,,,,,
caffe,seg-fpn,mIoU,0.6100900173187256,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5971924066543579,0.7572368383407593,0.7493103742599487,0.7362298965454102,,,,,,,,
kuro_siwo,seg-dpt,mIoU,0.5383089780807495,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.9160900712013244,0.8036593794822693,0.5909643173217773,0.6664048433303833,,,,,,,,
fotw,seg-dpt,mIoU,0.6094515323638916,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7881777286529541,0.7521201968193054,0.6762025356292725,0.6760618686676025,,,,,,,,
kuro_siwo,seg-linear,mIoU,0.4552087783813476,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.8960053324699402,0.6942743062973022,0.5050749778747559,0.5691521763801575,,,,,,,,
kuro_siwo,seg-conv_block,mIoU,0.540224015712738,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.9181520938873292,0.7816012501716614,0.6039845943450928,0.6679476499557495,,,,,,,,
cloudsen12,seg-dpt,mIoU,0.64521324634552,0.0,0.0,2880,,0.001,8,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7643281817436218,0.782775342464447,0.7562123537063599,0.7679693102836609,,,,,,,,
caffe,seg-linear,mIoU,0.5333550572395325,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5569477677345276,0.6914796829223633,0.6665128469467163,0.6604276895523071,,,,,,,,
flair2,seg-conv_block,mIoU,0.4435453414916992,0.0,0.0,1920,,0.001,8,4049,1022,3022,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5007245540618896,0.6354547739028931,0.587550163269043,0.5846973657608032,,,,,,,,
kuro_siwo,seg-fpn,mIoU,0.0032543474808335,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.0001694524544291,0.0032543472480028,0.25,0.0064250570721924,,,,,,,,
kuro_siwo,seg-linear,mIoU,0.5408320426940918,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.915988266468048,0.7841537594795227,0.598504900932312,0.6689029335975647,,,,,,,,
kuro_siwo,seg-fpn,mIoU,0.5565194487571716,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.9187955260276794,0.7614799737930298,0.629970908164978,0.6846052408218384,,,,,,,,
cloudsen12,seg-fpn,mIoU,0.6130520701408386,0.0,0.0,3840,,0.001,16,4000,535,975,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7402485013008118,0.7624167203903198,0.7233704924583435,0.7396636605262756,,,,,,,,
caffe,seg-dpt,mIoU,0.4940529465675354,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5311998724937439,0.6414384245872498,0.6635984778404236,0.6230019927024841,,,,,,,,
caffe,seg-dpt,mIoU,0.6056381464004517,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.595241904258728,0.7688968181610107,0.7369250655174255,0.7318248748779297,,,,,,,,
kuro_siwo,seg-dpt,mIoU,0.4958371520042419,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.9066043496131896,0.7701929807662964,0.542317271232605,0.6159661412239075,,,,,,,,
fotw,seg-conv_block,mIoU,0.5861429572105408,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7592545747756958,0.7239388227462769,0.6620835661888123,0.6604936122894287,,,,,,,,
caffe,seg-linear,mIoU,0.5908026695251465,0.0,0.0,2880,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,convnext_large_dinov3,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.6078686714172363,0.7414563298225403,0.7233150005340576,0.7186859250068665,,,,,,,,
kuro_siwo,seg-dpt,mIoU,0.0604027286171913,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.2123454958200454,0.2391019463539123,0.1661707907915115,0.0991250798106193,,,,,,,,
caffe,seg-dpt,mIoU,0.5203633308410645,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5368366837501526,0.7094577550888062,0.6436330080032349,0.6453152894973755,,,,,,,,
fotw,seg-fpn,mIoU,0.5966928005218506,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7757081389427185,0.7403135895729065,0.6716809272766113,0.666519284248352,,,,,,,,
fotw,seg-conv_block,mIoU,0.5301424860954285,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7044885754585266,0.672403872013092,0.6376519203186035,0.6198763847351074,,,,,,,,
flair2,seg-fpn,mIoU,0.4507701992988586,0.0,0.0,3840,,0.001,16,4049,1022,3022,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5014839172363281,0.6424281597137451,0.593140721321106,0.6007109880447388,,,,,,,,
fotw,seg-dpt,mIoU,0.2943388223648071,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5626197457313538,0.3426336050033569,0.3891682624816894,0.3643991947174072,,,,,,,,
caffe,seg-conv_block,mIoU,0.547571063041687,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5668248534202576,0.6970828771591187,0.6921586394309998,0.6767383217811584,,,,,,,,
fotw,seg-dpt,mIoU,0.5684370994567871,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.7480072975158691,0.7236835956573486,0.6479434967041016,0.64647376537323,,,,,,,,
caffe,seg-conv_block,mIoU,0.5448743104934692,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.5628790855407715,0.705227255821228,0.6756758689880371,0.6734704375267029,,,,,,,,
caffe,seg-linear,mIoU,0.4915913939476013,0.0,0.0,1920,,0.001,8,4000,1000,2000,0,torchgeo_bench.models.TorchGeoSwinBench,tgeo_swinv2b_s2rgb_satlas_mi,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.5229490995407104,0.6508687734603882,0.6564083099365234,0.6220396161079407,,,,,,,,
kuro_siwo,seg-fpn,mIoU,0.492800772190094,0.0,0.0,3840,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,resnet50,bandspec_zscore,224,bilinear,default,rgb,-6,4,40,True,200,0.9051395654678344,0.6937154531478882,0.5704134106636047,0.6201740503311157,,,,,,,,
fotw,seg-dpt,mIoU,0.5931073427200317,0.0,0.0,2816,,0.001,16,4000,1000,2000,0,torchgeo_bench.models.TimmPatchBenchModel,densenet121,bandspec_zscore,224,bilinear,default,all,-6,4,40,True,200,0.7733623385429382,0.7387409210205078,0.6659649610519409,0.6613785624504089,,,,,,,,
