dataset,model,solver,C,log10_C,lr,fit_seconds,n_iter,train_acc,val_acc,test_acc,feature_dim,n_train,n_val,n_test,max_iter,tol,device
m-forestnet,resnet18,adam,1.0,0.0,3.0,0.018393966020084918,2,0.3343131188118812,0.29221435793731043,0.3162134944612286,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,10.0,1.0,1e-05,14.995665960013866,2000,0.5323329207920792,0.4954499494438827,0.48036253776435045,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,10.0,1.0,3e-05,14.946425711968914,2000,0.629950495049505,0.5338725985844287,0.5166163141993958,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,10.0,1.0,0.0001,14.648314250982367,2000,0.7348391089108911,0.5227502527805864,0.5035246727089627,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,10.0,1.0,0.0003,6.633985902997665,906,0.7544863861386139,0.5176946410515673,0.5045317220543807,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,10.0,1.0,0.003,1.029819746967405,132,0.7654702970297029,0.5096056622851365,0.49748237663645517,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,10.0,1.0,0.03,0.20813920197542757,27,0.7424195544554455,0.5025278058645096,0.4984894259818731,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,10.0,1.0,0.3,0.019584937021136284,2,0.30909653465346537,0.282103134479272,0.28298086606243705,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,10.0,1.0,3.0,0.01855357305612415,2,0.302134900990099,0.27401415571284127,0.283987915407855,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,100.0,2.0,1e-05,14.688301731017418,2000,0.5323329207920792,0.4954499494438827,0.48036253776435045,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,100.0,2.0,3e-05,14.85690005403012,2000,0.6304146039603961,0.5338725985844287,0.5166163141993958,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,100.0,2.0,0.0001,14.77182065998204,2000,0.7351485148514851,0.5227502527805864,0.5045317220543807,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,100.0,2.0,0.0003,8.718049707007594,1122,0.7773824257425742,0.5136501516683518,0.499496475327291,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,100.0,2.0,0.003,0.9657661039382219,132,0.7665532178217822,0.5085945399393327,0.49748237663645517,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,100.0,2.0,0.03,0.21557873906567693,27,0.7430383663366337,0.5025278058645096,0.49748237663645517,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,100.0,2.0,0.3,0.018816030933521688,2,0.31064356435643564,0.28311425682507585,0.283987915407855,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,100.0,2.0,3.0,0.017991102999076247,2,0.312345297029703,0.2810920121334681,0.29204431017119836,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1000.0,3.0,1e-05,14.48150540899951,2000,0.5323329207920792,0.4954499494438827,0.48036253776435045,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1000.0,3.0,3e-05,15.003120250999928,2000,0.6304146039603961,0.5338725985844287,0.5166163141993958,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1000.0,3.0,0.0001,14.879825906013139,2000,0.7351485148514851,0.5227502527805864,0.5045317220543807,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1000.0,3.0,0.0003,8.334279324044473,1122,0.7773824257425742,0.5136501516683518,0.499496475327291,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1000.0,3.0,0.001,2.353727256064303,312,0.7558787128712872,0.5176946410515673,0.5055387713997986,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1000.0,3.0,0.003,1.0096113870386034,132,0.7662438118811881,0.5085945399393327,0.49748237663645517,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1000.0,3.0,0.01,0.42749996192287654,55,0.7663985148514851,0.5116279069767442,0.47935548841893255,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1000.0,3.0,0.03,0.211545635946095,27,0.7431930693069307,0.5025278058645096,0.4954682779456193,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1000.0,3.0,0.1,0.018645426025614142,2,0.3842821782178218,0.3528816986855409,0.3544813695871098,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1000.0,3.0,0.3,0.018789562047459185,2,0.31064356435643564,0.28311425682507585,0.283987915407855,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1000.0,3.0,1.0,0.13467219204176217,17,0.6865717821782178,0.4641051567239636,0.4209466263846928,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,resnet18,adam,1000.0,3.0,3.0,0.018599470960907638,2,0.31280940594059403,0.282103134479272,0.29204431017119836,512,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,lbfgs,0.0001,-4.0,1.0,0.12463321094401181,37,0.354115099009901,0.32861476238624876,0.3403826787512588,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,lbfgs,1000.0,3.0,1.0,3.8336941399611533,1423,1.0,0.49646107178968657,0.5125881168177241,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.0001,-4.0,1e-05,15.255911689950153,2000,0.3527227722772277,0.3367037411526795,0.3595166163141994,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.0001,-4.0,3e-05,15.10906360798981,2000,0.3533415841584158,0.3356926188068756,0.35850956696878145,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.0001,-4.0,0.0001,6.011418401962146,784,0.354115099009901,0.3356926188068756,0.35850956696878145,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.0001,-4.0,0.0003,2.026606036000885,277,0.35488861386138615,0.33367037411526795,0.35850956696878145,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.0001,-4.0,0.001,0.7271989659639075,93,0.3538056930693069,0.3367037411526795,0.3595166163141994,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.0001,-4.0,0.003,0.35830748197622597,46,0.35163985148514854,0.3367037411526795,0.3393756294058409,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.0001,-4.0,0.01,0.1684642139589414,22,0.31698638613861385,0.31648129423660265,0.3031218529707956,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.0001,-4.0,0.03,0.10637314210180193,13,0.3448329207920792,0.32659251769464104,0.35347432024169184,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.0001,-4.0,0.1,0.12132906902115792,15,0.34777227722772275,0.32153690596562184,0.33534743202416917,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.0001,-4.0,0.3,0.16139944491442293,20,0.35086633663366334,0.3276036400404449,0.33434038267875127,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.0001,-4.0,1.0,0.18548599199857563,23,0.25092821782178215,0.25075834175935285,0.24773413897280966,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.0001,-4.0,3.0,0.18412258301395923,23,0.22586633663366337,0.22649140546006066,0.2215508559919436,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.001,-3.0,1e-05,10.879154323949479,1482,0.3791769801980198,0.36299292214357937,0.3756294058408862,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.001,-3.0,3e-05,4.429792138980702,600,0.3791769801980198,0.3640040444893832,0.3756294058408862,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.001,-3.0,0.0001,1.8608220760943368,240,0.3805693069306931,0.36501516683518703,0.3726082578046324,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.001,-3.0,0.0003,0.6944561050040647,89,0.38350866336633666,0.3660262891809909,0.37865055387714,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.001,-3.0,0.003,0.06700597098097205,8,0.3770111386138614,0.36299292214357937,0.37059415911379656,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.001,-3.0,0.03,0.0665286360308528,8,0.390779702970297,0.3832153690596562,0.391742195367573,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.001,-3.0,0.3,0.11362396401818842,14,0.3995977722772277,0.37613751263902934,0.3907351460221551,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.001,-3.0,3.0,0.09196890296880156,11,0.24257425742574257,0.25985844287158744,0.25478348439073517,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.01,-2.0,1e-05,14.608459948096424,2000,0.5040222772277227,0.4863498483316481,0.4914400805639476,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.01,-2.0,3e-05,9.112510954029858,1223,0.5179455445544554,0.49848331648129424,0.49647532729103727,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.01,-2.0,0.0001,3.0790340380044654,409,0.5157797029702971,0.5005055611729019,0.49748237663645517,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.01,-2.0,0.0003,1.2088303059572354,153,0.515934405940594,0.4994944388270981,0.49748237663645517,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.01,-2.0,0.003,0.1634083699900657,20,0.5238242574257426,0.5075834175935288,0.5075528700906344,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.01,-2.0,0.03,0.07047783106099814,8,0.510519801980198,0.4762386248736097,0.49345417925478346,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.01,-2.0,0.3,0.1091110740089789,13,0.44508044554455445,0.4115267947421638,0.42396777442094663,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.01,-2.0,3.0,0.06823337904643267,8,0.09142945544554455,0.08796764408493428,0.09667673716012085,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.1,-1.0,1e-05,14.89457234798465,2000,0.5508972772277227,0.5106167846309403,0.5226586102719033,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.1,-1.0,3e-05,15.07560729503166,2000,0.6141707920792079,0.5601617795753286,0.56797583081571,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.1,-1.0,0.0001,7.167179752024822,939,0.6263923267326733,0.570273003033367,0.5669687814702921,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.1,-1.0,0.0003,3.029484187019989,398,0.6310334158415841,0.5611729019211324,0.5689828801611279,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.1,-1.0,0.003,0.3342112120008096,42,0.6260829207920792,0.5621840242669363,0.5629405840886204,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.1,-1.0,0.03,0.09183506108820438,11,0.635365099009901,0.5591506572295247,0.5689828801611279,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.1,-1.0,0.3,0.07583790994249284,9,0.5324876237623762,0.4974721941354904,0.500503524672709,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,0.1,-1.0,3.0,0.036464102915488183,4,0.30538366336633666,0.32558139534883723,0.3071500503524673,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1.0,0.0,1e-05,14.786340408027172,2000,0.5552289603960396,0.5116279069767442,0.526686807653575,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1.0,0.0,3e-05,15.186856998014264,2000,0.6276299504950495,0.5480283114256825,0.5709969788519638,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1.0,0.0,0.0001,14.930092159076594,2000,0.7023514851485149,0.564206268958544,0.5861027190332326,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1.0,0.0,0.0003,4.5630029030144215,600,0.6910581683168316,0.5601617795753286,0.5871097683786506,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1.0,0.0,0.003,0.46871993294917047,59,0.6745049504950495,0.5551061678463094,0.5780463242698892,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1.0,0.0,0.03,0.24253843899350613,30,0.7289603960396039,0.5520728008088979,0.5589123867069486,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1.0,0.0,0.3,0.08421835897024721,10,0.5553836633663366,0.4539939332659252,0.45417925478348437,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1.0,0.0,3.0,0.06843544298317283,8,0.36958539603960394,0.3488372093023256,0.3293051359516616,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,10.0,1.0,1e-05,14.773837216082029,2000,0.5553836633663366,0.5116279069767442,0.526686807653575,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,10.0,1.0,3e-05,14.879564848029986,2000,0.6293316831683168,0.5520728008088979,0.5709969788519638,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,10.0,1.0,0.0001,14.890783576993272,2000,0.7096225247524752,0.5611729019211324,0.581067472306143,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,10.0,1.0,0.0003,9.111069837003015,1223,0.7540222772277227,0.5551061678463094,0.5820745216515609,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,10.0,1.0,0.003,1.0554625880904496,137,0.7453589108910891,0.5621840242669363,0.5820745216515609,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,10.0,1.0,0.03,0.2581328690284863,32,0.7744430693069307,0.5520728008088979,0.5709969788519638,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,10.0,1.0,0.3,0.10875505697913468,13,0.6972462871287128,0.5298281092012134,0.5216515609264853,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,10.0,1.0,3.0,0.07811873301398009,9,0.4198638613861386,0.37613751263902934,0.3595166163141994,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,100.0,2.0,1e-05,15.096793217002414,2000,0.5553836633663366,0.5116279069767442,0.526686807653575,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,100.0,2.0,3e-05,14.94656787905842,2000,0.6291769801980198,0.5520728008088979,0.5709969788519638,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,100.0,2.0,0.0001,15.261408806894906,2000,0.7103960396039604,0.5621840242669363,0.581067472306143,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,100.0,2.0,0.0003,9.052400554064661,1223,0.755259900990099,0.5561172901921132,0.5780463242698892,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,100.0,2.0,0.003,1.4882210829528049,192,0.7745977722772277,0.5561172901921132,0.5609264853977844,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,100.0,2.0,0.03,0.23675437504425645,32,0.775990099009901,0.5530839231547017,0.56797583081571,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,100.0,2.0,0.3,0.11278508498799056,14,0.7716584158415841,0.5257836198179979,0.525679758308157,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,100.0,2.0,3.0,0.08160925097763538,10,0.5510519801980198,0.4580384226491405,0.4350453172205438,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1000.0,3.0,1e-05,14.520875518908724,2000,0.5553836633663366,0.5116279069767442,0.526686807653575,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1000.0,3.0,3e-05,14.827445694012567,2000,0.6291769801980198,0.5520728008088979,0.5709969788519638,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1000.0,3.0,0.0001,14.85320012702141,2000,0.7111695544554455,0.5621840242669363,0.581067472306143,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1000.0,3.0,0.0003,9.389836253947578,1223,0.755259900990099,0.5540950455005056,0.5770392749244713,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1000.0,3.0,0.001,2.045724476920441,259,0.7199876237623762,0.5601617795753286,0.5820745216515609,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1000.0,3.0,0.003,1.607674093102105,213,0.7801670792079208,0.5571284125379171,0.5599194360523666,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1000.0,3.0,0.01,0.36149479809682816,46,0.7441212871287128,0.5611729019211324,0.5699899295065458,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1000.0,3.0,0.03,0.25244945695158094,32,0.776144801980198,0.5530839231547017,0.56797583081571,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1000.0,3.0,0.1,0.1839410929242149,23,0.7642326732673267,0.5419615773508595,0.5317220543806647,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1000.0,3.0,0.3,0.11295297904871404,14,0.7764542079207921,0.5267947421638018,0.526686807653575,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1000.0,3.0,1.0,0.08233885397203267,10,0.578125,0.4641051567239636,0.45720040281973817,1024,6464,989,993,2000,1e-06,cuda:2
m-forestnet,dinov3sat,adam,1000.0,3.0,3.0,0.08210522797890007,10,0.624690594059406,0.4691607684529828,0.4662638469284995,1024,6464,989,993,2000,1e-06,cuda:2
m-pv4ger,resnet18,lbfgs,0.0001,-4.0,1.0,0.05884732201229781,18,0.8473844591163027,0.8478478478478478,0.8468468468468469,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,lbfgs,1000.0,3.0,1.0,1.1281961800996214,374,0.9798544100220078,0.933933933933934,0.954954954954955,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.0001,-4.0,1e-05,15.998179383925162,1268,0.8489927205011004,0.8488488488488488,0.8478478478478478,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.0001,-4.0,3e-05,6.389686093083583,484,0.8485694938208904,0.8478478478478478,0.8478478478478478,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.0001,-4.0,0.0001,3.1661220940295607,235,0.8482309124767226,0.8488488488488488,0.8478478478478478,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.0001,-4.0,0.0003,1.8276049429550767,144,0.8484002031488065,0.8488488488488488,0.8478478478478478,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.0001,-4.0,0.001,0.7681046749930829,58,0.8504316912138141,0.8508508508508509,0.8508508508508509,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.0001,-4.0,0.003,0.5079531429801136,38,0.8478076857965127,0.8498498498498499,0.8468468468468469,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.0001,-4.0,0.01,0.20545228302944452,15,0.8536482139834095,0.8518518518518519,0.8528528528528528,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.0001,-4.0,0.03,0.13866446702741086,10,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.0001,-4.0,0.1,0.11183263792190701,8,0.8465380057558829,0.8478478478478478,0.8468468468468469,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.0001,-4.0,0.3,0.13945340795908123,10,0.8725241239207719,0.8698698698698699,0.8708708708708709,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.0001,-4.0,1.0,0.112347571994178,8,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.0001,-4.0,3.0,0.11172284197527915,8,0.8464533604198409,0.8468468468468469,0.8468468468468469,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.001,-3.0,1e-05,21.995107079972513,1745,0.9456576942610462,0.9229229229229229,0.9429429429429429,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.001,-3.0,3e-05,9.393208946916275,755,0.9459962756052142,0.9229229229229229,0.9429429429429429,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.001,-3.0,0.0001,4.0350619739620015,304,0.9461655662772981,0.9229229229229229,0.9429429429429429,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.001,-3.0,0.0003,1.5850315820425749,123,0.9448958862366683,0.9219219219219219,0.9429429429429429,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.001,-3.0,0.003,0.30283833807334304,22,0.946758083629592,0.9229229229229229,0.9429429429429429,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.001,-3.0,0.03,0.11201942409388721,8,0.9515828677839852,0.9269269269269269,0.9479479479479479,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.001,-3.0,0.3,0.0992013979703188,7,0.8478076857965127,0.8468468468468469,0.8488488488488488,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.001,-3.0,3.0,0.085646728053689,6,0.8477230404604706,0.8488488488488488,0.8488488488488488,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.01,-2.0,1e-05,26.006124519044533,2000,0.9595395293719317,0.9309309309309309,0.954954954954955,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.01,-2.0,3e-05,11.962214456987567,943,0.9610631454206873,0.9329329329329329,0.9579579579579579,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.01,-2.0,0.0001,5.335159879992716,430,0.9615710174369392,0.933933933933934,0.9579579579579579,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.01,-2.0,0.0003,2.4756280860165134,188,0.9616556627729812,0.933933933933934,0.9569569569569569,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.01,-2.0,0.003,0.4240684739779681,32,0.962840697477569,0.934934934934935,0.95995995995996,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.01,-2.0,0.03,0.14941872807685286,11,0.9637717961740309,0.93993993993994,0.9619619619619619,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.01,-2.0,0.3,0.10993908508680761,8,0.9217030641611648,0.934934934934935,0.96996996996997,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.01,-2.0,3.0,0.058161415974609554,4,0.9332994751989165,0.9109109109109109,0.92992992992993,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.1,-1.0,1e-05,24.99501146003604,2000,0.9606399187404774,0.9319319319319319,0.9579579579579579,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.1,-1.0,3e-05,16.120489994995296,1296,0.9646182495344506,0.9379379379379379,0.95995995995996,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.1,-1.0,0.0001,6.969722041976638,540,0.9648721855425766,0.9379379379379379,0.95995995995996,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.1,-1.0,0.0003,2.687298921053298,203,0.9642796681902828,0.934934934934935,0.95995995995996,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.1,-1.0,0.003,0.4944334999890998,37,0.9648721855425766,0.9359359359359359,0.95995995995996,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.1,-1.0,0.03,0.18911989603657275,14,0.9688505163365498,0.9379379379379379,0.963963963963964,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.1,-1.0,0.3,0.13650354999117553,10,0.7733197900795666,0.9039039039039038,0.9179179179179179,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,0.1,-1.0,3.0,0.0702886589569971,5,0.898594887421703,0.8838838838838838,0.8898898898898899,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,1.0,0.0,1e-05,25.359668386052363,2000,0.9606399187404774,0.9319319319319319,0.95995995995996,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,1.0,0.0,3e-05,16.446879790048115,1296,0.9647875402065346,0.9379379379379379,0.960960960960961,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,1.0,0.0,0.0001,8.280519096995704,658,0.9671576096157102,0.9379379379379379,0.9619619619619619,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,1.0,0.0,0.0003,2.65745430404786,203,0.9645336041984087,0.9369369369369369,0.95995995995996,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,1.0,0.0,0.003,0.775170426000841,58,0.9691890976807178,0.93993993993994,0.964964964964965,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,1.0,0.0,0.03,0.19024272507522255,14,0.9699509057050957,0.938938938938939,0.9669669669669669,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,1.0,0.0,0.3,0.12509983300697058,9,0.9624174707973591,0.9259259259259259,0.954954954954955,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,1.0,0.0,3.0,0.12530139496084303,9,0.8278313864906044,0.9259259259259259,0.9409409409409409,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,10.0,1.0,1e-05,25.06288999703247,2000,0.9606399187404774,0.9329329329329329,0.95995995995996,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,10.0,1.0,3e-05,16.369531385949813,1296,0.9647875402065346,0.9379379379379379,0.960960960960961,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,10.0,1.0,0.0001,8.262854238972068,658,0.9672422549517522,0.9379379379379379,0.9619619619619619,512,11814,999,999,2000,1e-06,cuda:2
m-pv4ger,resnet18,adam,10.0,1.0,0.0003,2.726227966020815,219,0.9648721855425766,0.93993993993994,0.960960960960961,512,11814,999,999,2000,1e-06,cuda:2
